Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Temp_pH_interaction,Matthews_Solvent_interaction,pH_diff,Solvent_Matthews_ratio,Temp_Category,pH_Category
8EBH,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.54,51.5,PEG 3350,0.2,4.6,1347.8,130.81,0.0,20.275582568668277,Medium,Acidic
8EE9,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.34,47.45,PEG 3350,0.2,4.6,1347.8,111.033,0.0,20.277769112064483,Medium,Acidic
8EJ6,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.34,47.48,SODIUM ACETATE,0.1,4.6,1347.8,111.10319999999999,0.0,20.290589619406145,Medium,Acidic
8EJ8,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.34,47.34,SODIUM ACETATE,0.1,4.6,1347.8,110.7756,0.0,20.23076058514505,Medium,Acidic
8EK3,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.54,51.62,SODIUM ACETATE,0.1,4.6,1347.8,131.1148,0.0,20.322826644556436,Medium,Acidic
8EKZ,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.35,47.7,SODIUM ACETATE,0.1,4.6,1347.8,112.09500000000001,0.0,20.29786370303672,Medium,Acidic
8ENG,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.34,47.41,SODIUM ACETATE,0.1,4.6,1347.8,110.93939999999999,0.0,20.260675102275595,Medium,Acidic
8EO1,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.51,50.97,SODIUM ACETATE,0.1,4.6,1347.8,127.93469999999999,0.0,20.306764818021986,Medium,Acidic
8EO4,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.47,50.21,SODIUM ACETATE,0.1,4.6,1347.8,124.01870000000001,0.0,20.327926992742107,Medium,Acidic
8EQG,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.34,47.42,SODIUM ACETATE,0.1,4.6,1347.8,110.9628,0.0,20.264948604722818,Medium,Acidic
8EQK,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.35,47.57,SODIUM ACETATE,0.1,4.6,1347.8,111.7895,0.0,20.242544577640604,Medium,Acidic
8FQN,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.29,46.27,ADC-33 (3.5 MG/ML) IN 25% W/V POLYETHYLENE GLYCOL (PEG) 1500,1.5680419473450087,5.0,1490.0,105.95830000000001,0.0,20.205231351427358,High,Acidic
8FQP,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.26,45.53,ADC-162 (3.5 MG/ML) IN 25% W/V POLYETHYLENE GLYCOL (PEG) 1500,1.5827663314408262,5.0,1490.0,102.89779999999999,0.0,20.146008784951867,High,Acidic
8FQQ,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.31,46.71,SPG,0.1,5.0,1490.0,107.90010000000001,0.0,20.220770467198932,High,Acidic
8FQR,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.15,42.81,SPG,0.1,5.0,1490.0,92.0415,0.0,19.91161864575877,High,Acidic
8FQS,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.17,43.2,SPG,0.1,5.0,1490.0,93.744,0.0,19.90782492726962,High,Acidic
8FQU,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.21,44.46,SPG,0.1,5.0,1490.0,98.2566,0.0,20.11763795581993,High,Acidic
8FQV,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.27,45.91,ADC-30 (3.5 MG/ML) IN 25% W/V POLYETHYLENE GLYCOL (PEG) 1500,1.5752118013752003,5.0,1490.0,104.2157,0.0,20.22466069398207,High,Acidic
8P6O,"VAPOR DIFFUSION, SITTING DROP",293.0,4.6,2.01,38.9,AMMONIUM SULFATE; 0.1 SODIUM ACETATE,2.0,4.6,1347.8,78.189,0.0,19.35322420237602,Medium,Acidic
8P9F,"VAPOR DIFFUSION, SITTING DROP",277.0,8.0,2.1,41.29,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1375028145364237,7.5,2216.0,86.709,0.5,19.661895399097425,Low,Neutral
8P9G,"VAPOR DIFFUSION, SITTING DROP",277.0,8.0,2.1,41.38,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1357164931636845,7.5,2216.0,86.89800000000001,0.5,19.704752521546418,Low,Neutral
8P9H,"VAPOR DIFFUSION, SITTING DROP",277.0,7.857142857142858,2.15,42.69,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1108787393718318,7.5,2176.4285714285716,91.78349999999999,0.35714285714285765,19.855804718230363,Low,Neutral
8P9I,"VAPOR DIFFUSION, SITTING DROP",277.0,8.0,2.02,39.29,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.177297119198676,7.5,2216.0,79.3658,0.5,19.45048542055177,Low,Neutral
8P9J,"VAPOR DIFFUSION, SITTING DROP",277.0,8.0,2.0,38.67,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1896274571945575,7.5,2216.0,77.34,0.5,19.334990332504834,Low,Neutral
8P9K,"VAPOR DIFFUSION, SITTING DROP",277.0,8.285714285714286,2.03,39.37,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1732478586344186,7.5,2295.1428571428573,79.92109999999998,0.7857142857142865,19.394079116217185,Low,Basic
8P9L,"VAPOR DIFFUSION, SITTING DROP",277.0,8.285714285714286,2.05,39.99,PROTEIN SOLUTION: 10 MG/ML IN 25 MM HEPES,1.1609175206385363,7.5,2295.1428571428573,81.9795,0.7857142857142865,19.50730755741095,Low,Basic
8PI2,"VAPOR DIFFUSION, HANGING DROP",294.0,5.75,2.12,42.8,MALONATE-IMIDAZOLE-BORATE,0.1,5.75,1690.5,90.736,0.0,20.1886697223256,Medium,Acidic
8PKY,"VAPOR DIFFUSION, SITTING DROP",293.0,6.9399999999999995,2.32,46.98,"MAGNESIUM CHLORIDE HEXAHYDRATE
0.1 M TRIS HYDROCHLORIDE",0.2,8.5,2033.4199999999998,108.99359999999999,-1.5600000000000005,20.249991271555484,Medium,Neutral
7Z8O,"VAPOR DIFFUSION, SITTING DROP",292.0,6.5,2.23,44.92,22 %V/V PEGSB,1.4380811625250374,6.5,1898.0,100.1716,0.0,20.143488724892947,Medium,Neutral
8BPH,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,1.97,37.44,SUCCINIC ACID,0.8,7.0,2051.0,73.7568,0.0,19.005066494890105,Medium,Neutral
8BPJ,"VAPOR DIFFUSION, HANGING DROP",293.0,4.0,1.95,36.97,ETHYLENE GLYCOL,2.0,4.0,1172.0,72.0915,0.0,18.95896463642839,Medium,Acidic
8BQM,"VAPOR DIFFUSION, HANGING DROP",293.0,4.0,1.97,37.58,SODIUM CHLORIDE,1.1,4.0,1172.0,74.0326,0.0,19.07613244866373,Medium,Acidic
8C5N,"VAPOR DIFFUSION, SITTING DROP",293.15,7.5,2.0,39.9,NACL,0.15,7.5,2198.625,79.8,0.0,19.949990025004986,Medium,Neutral
8G3E,"VAPOR DIFFUSION, SITTING DROP",294.0,4.75801467419385,2.27,45.86,PEG3350,2.3499999999999996,4.75801467419385,1398.856314212992,104.1022,0.0,20.20263427196728,Medium,Acidic
8GV1,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.21,44.44,SODIUM ACETATE TRIHYDRATE [NAACET],0.2,6.5,1904.5,98.21239999999999,0.0,20.10858818615919,Medium,Neutral
8GV2,"VAPOR DIFFUSION, SITTING DROP",293.0,6.642857142857143,2.23,44.72,20.0 %W/V POLYETHYLENE GLYCOL 3350 [PEG 3350],1.4648214233530243,6.642857142857143,1946.357142857143,99.7256,0.0,20.053802666456203,Medium,Neutral
8PDG,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.11,41.62,SODIUM NITRATE,0.03,6.5,1904.5,87.81819999999999,0.0,19.725109135019366,Medium,Neutral
8PDH,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.09,41.18,SODIUM NITRATE,0.03,6.5,1904.5,86.0662,0.0,19.703339854861312,Medium,Neutral
8PDJ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.11,41.83,SODIUM NITRATE,0.03,6.5,1904.5,88.26129999999999,0.0,19.82463515420135,Medium,Neutral
7TEU,"VAPOR DIFFUSION, HANGING DROP",291.0,4.0,2.55,51.84,POTASSIUM PHOSPHATE MONOBASIC,0.2,4.0,1164.0,132.192,0.0,20.32940379239067,Medium,Acidic
8AZZ,"VAPOR DIFFUSION, HANGING DROP",277.0,8.142857142857142,2.55,51.69,MAGNESIUM CHLORIDE,0.0002,8.142857142857142,2255.5714285714284,131.80949999999999,0.0,20.270580286046947,Low,Basic
8CM1,"VAPOR DIFFUSION, SITTING DROP",291.15,6.0,2.55,51.77,KCL,0.1,6.0,1746.8999999999999,132.0135,0.0,20.3019528227636,Medium,Acidic
8CR0,"VAPOR DIFFUSION, HANGING DROP",298.0,8.0,2.09,41.11,SODIUM CITRATE,1.3,8.0,2384.0,85.9199,0.0,19.669847047920072,High,Neutral
8DAI,"VAPOR DIFFUSION, SITTING DROP",277.0,7.857142857142857,2.13,42.16,IMADAZOLE (,0.02,5.4,2176.428571428571,89.8008,2.4571428571428564,19.79341793736247,Low,Neutral
8DQT,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.22,44.61,SODIUM CITRATE,1.2,7.8,2285.4,99.03420000000001,0.0,20.09458554297948,Medium,Neutral
8EB9,"VAPOR DIFFUSION, SITTING DROP",293.0,6.557142857142857,2.56,52.0,AMMONIUM SULFATE,0.17,6.557142857142857,1921.242857142857,133.12,0.0,20.312492065432785,Medium,Neutral
8HKA,"VAPOR DIFFUSION, SITTING DROP",293.15,6.5,1.91,35.67,PEG3350 AND 0.2 M AMMONIUM IODIDE,2.0,6.5,1905.475,68.1297,0.0,18.675382892469692,Medium,Neutral
8HKB,"VAPOR DIFFUSION, SITTING DROP",293.15,6.655465586126456,1.93,36.18,PEG3350 AND 0.2 M AMMONIUM CITRATE,2.5,7.0,1951.0497365729705,69.8274,-0.3445344138735438,18.74610427662991,Medium,Neutral
8HP7,"VAPOR DIFFUSION, SITTING DROP",289.15,7.366765247779283,2.72,54.77,POTASSIUM NITRATE,0.2,7.366765247779283,2130.1001713953797,148.97440000000003,0.0,20.136022008815438,Medium,Neutral
8IM0,VAPOR DIFFUSION,293.0,6.485714285714286,2.44,49.69,MAGNESIUM CHLORIDE,0.2,6.485714285714286,1900.3142857142857,121.24359999999999,0.0,20.36474575215338,Medium,Neutral
7FVU,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.02,PROTEIN IN 25MM TRIS/HCL,1.475690467995701,7.5,2051.0,96.84400000000001,-0.5,20.00908181405372,Medium,Neutral
7FVV,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.51,PROTEIN IN 25MM TRIS/HCL,1.4858375243137916,7.5,2051.0,94.8518,-0.5,19.958706440960345,Medium,Neutral
7FVW,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.4,PROTEIN IN 25MM TRIS/HCL,1.488033090261201,7.5,2051.0,94.178,-0.5,19.999990783414383,Medium,Neutral
7FVX,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.85,PROTEIN IN 25MM TRIS/HCL,1.479076914858271,7.5,2051.0,96.0315,-0.5,20.022821907387257,Medium,Neutral
7FVY,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.2,PROTEIN IN 25MM TRIS/HCL,1.4920026933117319,7.5,2051.0,93.744,-0.5,19.90782492726962,Medium,Neutral
7FVZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.57,PROTEIN IN 25MM TRIS/HCL,1.4846466433986318,7.5,2051.0,94.9826,-0.5,19.98622936411497,Medium,Neutral
7FW0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.47,PROTEIN IN 25MM TRIS/HCL,1.4866314449238978,7.5,2051.0,94.7646,-0.5,19.94035782552393,Medium,Neutral
7FW1,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.86,PROTEIN IN 25MM TRIS/HCL,1.4788784347057442,7.5,2051.0,96.0534,-0.5,20.027388115347893,Medium,Neutral
7FW2,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.49,PROTEIN IN 25MM TRIS/HCL,1.486234484618845,7.5,2051.0,94.80820000000001,-0.5,19.94953213324214,Medium,Neutral
7FW3,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.8,PROTEIN IN 25MM TRIS/HCL,1.480069315620904,7.5,2051.0,95.922,-0.5,19.999990867584078,Medium,Neutral
7FW4,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.4,48.66,PROTEIN IN 25MM TRIS/HCL,1.383349991831027,7.5,2051.0,116.78399999999999,-0.5,20.274991552086853,Medium,Neutral
7FW5,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.48,50.33,PROTEIN IN 25MM TRIS/HCL,1.3501055322021518,7.5,2051.0,124.8184,-0.5,20.29434665550538,Medium,Neutral
7FW6,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,43.99,PROTEIN IN 25MM TRIS/HCL,1.4762859084532813,7.5,2051.0,96.778,-0.5,19.9954454566157,Medium,Neutral
7FW7,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.64,PROTEIN IN 25MM TRIS/HCL,1.4832572823309462,7.5,2051.0,95.13520000000001,-0.5,20.018339441128695,Medium,Neutral
7FW8,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.85,PROTEIN IN 25MM TRIS/HCL,1.479076914858271,7.5,2051.0,96.0315,-0.5,20.022821907387257,Medium,Neutral
7FW9,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.41,PROTEIN IN 25MM TRIS/HCL,1.4878346101086741,7.5,2051.0,94.19969999999999,-0.5,20.00459907622162,Medium,Neutral
7FWA,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.38,PROTEIN IN 25MM TRIS/HCL,1.4884300505662535,7.5,2051.0,94.1346,-0.5,19.990774197799908,Medium,Neutral
7FWB,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.74,PROTEIN IN 25MM TRIS/HCL,1.4812601965360628,7.5,2051.0,95.7906,-0.5,19.972593619820266,Medium,Neutral
7FWC,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.7,PROTEIN IN 25MM TRIS/HCL,1.4820664014157865,7.5,2051.0,95.26600000000002,-0.5,20.045862364283316,Medium,Neutral
7FWD,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.75,PROTEIN IN 25MM TRIS/HCL,1.481061716383536,7.5,2051.0,95.8125,-0.5,19.9771598277809,Medium,Neutral
7FWE,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.52,PROTEIN IN 25MM TRIS/HCL,1.4856390441612648,7.5,2051.0,94.87360000000001,-0.5,19.96329359481945,Medium,Neutral
7FWF,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.03,39.48,PROTEIN IN 25MM TRIS/HCL,1.5660092898262583,7.5,2051.0,80.14439999999999,-0.5,19.448266281642226,Medium,Neutral
7FWG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.47,PROTEIN IN 25MM TRIS/HCL,1.4866314449238978,7.5,2051.0,94.7646,-0.5,19.94035782552393,Medium,Neutral
7FWH,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.56,PROTEIN IN 25MM TRIS/HCL,1.4848451235511586,7.5,2051.0,94.9608,-0.5,19.981642210255867,Medium,Neutral
7FWJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.14,42.4,PROTEIN IN 25MM TRIS/HCL,1.50791795832271,7.5,2051.0,90.736,-0.5,19.813074853703338,Medium,Neutral
7FWK,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.94,PROTEIN IN 25MM TRIS/HCL,1.4772905934855318,7.5,2051.0,96.22859999999999,-0.5,20.063917779032977,Medium,Neutral
7FWL,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,43.05,PROTEIN IN 25MM TRIS/HCL,1.4949921798692483,7.5,2051.0,92.988,-0.5,19.93054632845077,Medium,Neutral
7FWM,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.46,49.9,PROTEIN IN 25MM TRIS/HCL,1.3586647473000282,7.5,2051.0,122.75399999999999,-0.5,20.284544599778616,Medium,Neutral
7FWN,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.41,PROTEIN IN 25MM TRIS/HCL,1.4878346101086741,7.5,2051.0,94.19969999999999,-0.5,20.00459907622162,Medium,Neutral
7FWO,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.7,PROTEIN IN 25MM TRIS/HCL,1.4820664014157865,7.5,2051.0,95.26600000000002,-0.5,20.045862364283316,Medium,Neutral
7FWP,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,43.97,PROTEIN IN 25MM TRIS/HCL,1.476682868758334,7.5,2051.0,96.73400000000001,-0.5,19.98635455165702,Medium,Neutral
7FWQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.44,49.62,PROTEIN IN 25MM TRIS/HCL,1.3642467601100075,7.5,2051.0,121.07279999999999,-0.5,20.3360572393208,Medium,Neutral
7FWR,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.41,PROTEIN IN 25MM TRIS/HCL,1.4878346101086741,7.5,2051.0,94.19969999999999,-0.5,20.00459907622162,Medium,Neutral
7FWS,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.52,PROTEIN IN 25MM TRIS/HCL,1.4856390441612648,7.5,2051.0,94.87360000000001,-0.5,19.96329359481945,Medium,Neutral
7FWU,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.49,PROTEIN IN 25MM TRIS/HCL,1.486234484618845,7.5,2051.0,94.80820000000001,-0.5,19.94953213324214,Medium,Neutral
7FWV,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.05,40.04,PROTEIN IN 25MM TRIS/HCL,1.5548698327455366,7.5,2051.0,82.082,-0.5,19.531697789415713,Medium,Neutral
7FWW,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.8,PROTEIN IN 25MM TRIS/HCL,1.480069315620904,7.5,2051.0,95.922,-0.5,19.999990867584078,Medium,Neutral
7FWX,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.04,39.6,PROTEIN IN 25MM TRIS/HCL,1.563615243726323,7.5,2051.0,80.784,-0.5,19.411755190316082,Medium,Neutral
7FWY,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.85,PROTEIN IN 25MM TRIS/HCL,1.479076914858271,7.5,2051.0,96.0315,-0.5,20.022821907387257,Medium,Neutral
7FWZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.65,PROTEIN IN 25MM TRIS/HCL,1.4830588021784195,7.5,2051.0,95.15700000000001,-0.5,20.022926594987798,Medium,Neutral
7FX0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.81,PROTEIN IN 25MM TRIS/HCL,1.4798708354683772,7.5,2051.0,95.9439,-0.5,20.004557075544714,Medium,Neutral
7FX1,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.88,PROTEIN IN 25MM TRIS/HCL,1.4784814744006907,7.5,2051.0,96.0972,-0.5,20.036520531269165,Medium,Neutral
7FX2,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.03,39.47,PROTEIN IN 25MM TRIS/HCL,1.566207769978785,7.5,2051.0,80.12409999999998,-0.5,19.443340175694495,Medium,Neutral
7FX3,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.26,45.52,PROTEIN IN 25MM TRIS/HCL,1.4458447394990115,7.5,2051.0,102.87519999999999,-0.5,20.14158400814867,Medium,Neutral
7FX4,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.65,PROTEIN IN 25MM TRIS/HCL,1.4830588021784195,7.5,2051.0,95.15700000000001,-0.5,20.022926594987798,Medium,Neutral
7FX5,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.25,PROTEIN IN 25MM TRIS/HCL,1.491010292549099,7.5,2051.0,93.85249999999999,-0.5,19.93086639130581,Medium,Neutral
7FX6,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.21,44.23,PROTEIN IN 25MM TRIS/HCL,1.4715101005230267,7.5,2051.0,97.74829999999999,-0.5,20.013565604721443,Medium,Neutral
7FX7,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.05,40.14,PROTEIN IN 25MM TRIS/HCL,1.5528850312202707,7.5,2051.0,82.28699999999999,-0.5,19.580478253425245,Medium,Neutral
7FX8,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.76,PROTEIN IN 25MM TRIS/HCL,1.4808632362310101,7.5,2051.0,95.83439999999999,-0.5,19.981726035741534,Medium,Neutral
7FX9,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.93,PROTEIN IN 25MM TRIS/HCL,1.4774890736380577,7.5,2051.0,96.2067,-0.5,20.05935157107234,Medium,Neutral
7FXA,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.27,PROTEIN IN 25MM TRIS/HCL,1.4906133322440462,7.5,2051.0,93.8959,-0.5,19.940082976920287,Medium,Neutral
7FXB,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.21,PROTEIN IN 25MM TRIS/HCL,1.491804213159206,7.5,2051.0,93.7657,-0.5,19.912433220076856,Medium,Neutral
7FXC,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.29,PROTEIN IN 25MM TRIS/HCL,1.4902163719389927,7.5,2051.0,93.93929999999999,-0.5,19.94929956253476,Medium,Neutral
7FXE,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.65,PROTEIN IN 25MM TRIS/HCL,1.4830588021784195,7.5,2051.0,95.15700000000001,-0.5,20.022926594987798,Medium,Neutral
7FXF,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.48,PROTEIN IN 25MM TRIS/HCL,1.486432964771371,7.5,2051.0,94.7864,-0.5,19.94494497938303,Medium,Neutral
7FXG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.54,PROTEIN IN 25MM TRIS/HCL,1.4852420838562121,7.5,2051.0,94.91720000000001,-0.5,19.972467902537655,Medium,Neutral
7FXH,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,43.12,PROTEIN IN 25MM TRIS/HCL,1.4936028188015626,7.5,2051.0,93.1392,-0.5,19.962953720854756,Medium,Neutral
7FXJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.54,PROTEIN IN 25MM TRIS/HCL,1.4852420838562121,7.5,2051.0,94.91720000000001,-0.5,19.972467902537655,Medium,Neutral
7FXK,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.6,PROTEIN IN 25MM TRIS/HCL,1.4840512029410524,7.5,2051.0,95.04800000000002,-0.5,19.99999082569228,Medium,Neutral
7FXL,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.04,39.76,PROTEIN IN 25MM TRIS/HCL,1.5604395612858983,7.5,2051.0,81.1104,-0.5,19.490186524418366,Medium,Neutral
7FXM,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.3,PROTEIN IN 25MM TRIS/HCL,1.4900178917864668,7.5,2051.0,93.96099999999998,-0.5,19.953907855342,Medium,Neutral
7FXN,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.45,PROTEIN IN 25MM TRIS/HCL,1.4870284052289513,7.5,2051.0,94.72100000000002,-0.5,19.931183517805724,Medium,Neutral
7FXO,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.03,39.28,PROTEIN IN 25MM TRIS/HCL,1.5699788928767902,7.5,2051.0,79.7384,-0.5,19.349744162687607,Medium,Neutral
7FXP,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.77,PROTEIN IN 25MM TRIS/HCL,1.4806647560784834,7.5,2051.0,95.8563,-0.5,19.986292243702174,Medium,Neutral
7FXQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.55,PROTEIN IN 25MM TRIS/HCL,1.4850436037036854,7.5,2051.0,94.93900000000001,-0.5,19.977055056396757,Medium,Neutral
7FXR,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.46,PROTEIN IN 25MM TRIS/HCL,1.4868299250764245,7.5,2051.0,94.7428,-0.5,19.935770671664827,Medium,Neutral
7FXS,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.03,39.51,PROTEIN IN 25MM TRIS/HCL,1.565413849368679,7.5,2051.0,80.2053,-0.5,19.463044599485418,Medium,Neutral
7FXT,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.59,PROTEIN IN 25MM TRIS/HCL,1.4842496830935792,7.5,2051.0,95.02620000000002,-0.5,19.995403671833177,Medium,Neutral
7FXV,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.67,PROTEIN IN 25MM TRIS/HCL,1.4826618418733668,7.5,2051.0,95.20060000000001,-0.5,20.032100902706006,Medium,Neutral
7FXW,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,42.96,PROTEIN IN 25MM TRIS/HCL,1.4967785012419874,7.5,2051.0,92.79360000000001,-0.5,19.88887968107422,Medium,Neutral
7FXX,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.24,45.01,PROTEIN IN 25MM TRIS/HCL,1.455991795817102,7.5,2051.0,100.8224,-0.5,20.093741029579892,Medium,Neutral
7FXY,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.53,PROTEIN IN 25MM TRIS/HCL,1.485440564008739,7.5,2051.0,94.89540000000001,-0.5,19.967880748678553,Medium,Neutral
7FXZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.91,PROTEIN IN 25MM TRIS/HCL,1.4778860339431112,7.5,2051.0,96.1629,-0.5,20.05021915515107,Medium,Neutral
7FY0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.41,49.02,PROTEIN IN 25MM TRIS/HCL,1.376192422070453,7.5,2051.0,118.13820000000001,-0.5,20.340240522721775,Medium,Neutral
7FY2,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.22,PROTEIN IN 25MM TRIS/HCL,1.4916057330066792,7.5,2051.0,93.78739999999999,-0.5,19.917041512884094,Medium,Neutral
7FY3,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,43.13,PROTEIN IN 25MM TRIS/HCL,1.4934043386490359,7.5,2051.0,93.16080000000001,-0.5,19.96758334834104,Medium,Neutral
7FY5,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.15,PROTEIN IN 25MM TRIS/HCL,1.4731102260128557,7.5,2051.0,97.13000000000001,-0.5,20.068172696285135,Medium,Neutral
7FY6,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.0,PROTEIN IN 25MM TRIS/HCL,1.4760874283007546,7.5,2051.0,96.80000000000001,-0.5,19.99999090909504,Medium,Neutral
