Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Component_2_Name,Component_2_Conc,Component_2_pH,Component_3_Name,Component_3_Conc,Component_3_pH,Component_4_Name,Component_4_Conc,Component_4_pH,Component_5_Name,Component_5_Conc,Component_5_pH,Component_6_Name,Component_6_Conc,Component_6_pH
9G1Q,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.11,41.61,THE PROTEIN WAS CRYSTALLIZED BY MIXING 0.45 UL OF 12 MG/ML PROTEIN SOLUTION IN 10 MM HEPES,,,,,7.5,NACL,50 mM,,WITH 0.45 UL 16% (W/V) PEG3350,,,MGCL2,0.25 M,,KBR,0.2 M,
9G1R,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.09,41.16,THE PROTEIN WAS CRYSTALLIZED BY MIXING 0.45 UL OF 12 MG/ML PROTEIN SOLUTION IN 10 MM HEPES,,,,,7.5,NACL,50 mM,,WITH 0.45 UL 16% (W/V) PEG3350,,,MGCL2,0.25 M,,KBR,0.2 M,
9G1S,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.09,41.26,THE PROTEIN WAS CRYSTALLIZED BY MIXING 0.45 UL OF 12 MG/ML PROTEIN SOLUTION IN 10 MM HEPES,,,,,7.5,NACL,50 mM,,WITH 0.45 UL 16% (W/V) PEG3350,,,MGCL2,0.25 M,,KBR,0.2 M,
9G43,"VAPOR DIFFUSION, HANGING DROP",293.15,,2.15,42.85,SODIUM HEPES AND MOPS,0.1 M,7.5,MAGNESIUM CHLORIDE HEXAHYDRATE,0.03 M,,CALCIUM CHLORIDE DIHYDRATE,0.03 M,,MPD,12.5% (v/v),,PEG 1000 AND 12.5% (W/V) PEG 3350,12.5% (w/v),,,,
9G46,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.38,48.3,MGCL2,0.1 M,,HEPES-NAOH,0.1 M,7.0,PEG4000,21 %,,,,,,,,,,
9LMX,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.0,38.62,(NH4)2SO4,1.2 M,,NACL,0.15 M,,BIS-TRIS,0.1 M,,,,6.5,,,,,,
9N68,"VAPOR DIFFUSION, SITTING DROP",294.15,,2.3,46.62,AMMONIUM SULFATE,1.4M,,LITHIUM SULFATE,0.75M,,SODIUM CITRATE,0.1M,5.6,,,,,,,,,
9OJO,VAPOR DIFFUSION,296.0,8.5,1.85,33.68,PEG 1000,30% (w/v),,TRIS,0.1M,8.5,,,,,,,,,,,,
9PL2,"VAPOR DIFFUSION, SITTING DROP",291.0,3.8,1.86,33.84,PEG 4K,8% (w/v),,CIT,0.1M,3.8,POTASSIUM DIHYDROGEN PHOSPHATE. MYULA.17060.A.A1.PB00143 AT 15 MG/ML. PLATE LIU-S-182 C1 PUCK: PSL0114,10mM,,CRYO: 75% CRYSTALLANT + 25% PEG 200.,,,,,,,,
9QPZ,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.43,49.48,PEG 4000,20 %,,(NH4)2SO4,0.2 M,,,,,,,,,,,,,
9QQ1,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.47,50.23,PEG 1000 0.2 M NAH2PO4,30 %,,,,,,,,,,,,,,,,
9QQT,"VAPOR DIFFUSION, SITTING DROP",291.15,6.9,2.19,43.88,CRYSTALS WERE PRODUCED ON A JUNIOR CLOVER PLATE USING A CRYSTALLIZATION SOLUTION CONTAINING 20 % W/V POLYETHYLENE GLYCOL 3,,,350 AND 200 MM SODIUM THIOCYANATE,,6.9,V/V GLYCEROL,10%,,NACL AND 2 MM DITHIOTHREITOL. CRYSTALS WERE SOAKED IN THE CRYSTALLIZATION SOLUTION CONTAINING 20 % V/V ETHYLENE GLYCOL BEFORE FREEZING IN LIQUID NITROGEN.,100 mM,,,,,,,
9R2Z,"VAPOR DIFFUSION, SITTING DROP",298.0,,2.24,45.02,POTASSIUM THIOCYANATE,150 mM,,PEG 2000 MME,32%,,,,,,,,,,,,,
9RM7,"VAPOR DIFFUSION, SITTING DROP",293.0,,,,W/V PEG 2000,30%,,AMMONIUM SULFATE,0.2M,,ACETATE (,0.1M,4.8,,,,,,,,,
9RSR,"VAPOR DIFFUSION, SITTING DROP",293.0,5.0,2.46,50.0,SODIUM MALONATE,2.15 M,5.0,,,,,,,,,,,,,,,
9RVG,"VAPOR DIFFUSION, SITTING DROP",298.5,6.5,2.1,31.46,"AMMONIUM CITRATE DIBASIC 
20% W/V PEG 3350 
(JCSG+ CRYSTALLIZATION SCREEN; MOLECULAR DIMENSIONS LTD.",0.2 M,,CONDITION A3).,,,,,,,,,,,,,,
8RS8,"VAPOR DIFFUSION, SITTING DROP",287.0,,2.29,46.28,MES,55.5 mM,,IMIDAZOLE,44.5 mM,,DIETHYLENE GLYCOL,120 mM,,TRIETHYLENE-GLYCOL,120 mM,,TETRAETHYLENE GLYCOL,120 mM,,PENTAETHYLENE GLYCOL,120 mM,
8VQ6,"VAPOR DIFFUSION, HANGING DROP",298.0,,2.11,41.82,NACIT,1.5 M,,TRIS,0.1 M,,,,8.5,,,,,,,,,
8VQ7,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,2.11,41.64,MALONATE,2.1 M,,TRIS,,,,,8.5,,,,,,,,,
9FXZ,"VAPOR DIFFUSION, HANGING DROP",293.5,8.0,2.17,43.38,A CO-CRYSTAL WITH LACTOSE,,,GROWN FROM 12 MG/ML GALECTIN-8N IN 10 MM LACTOSE,,,TRIS/HCL,10 mM,8.0,TCEP AND 150 MM SODIUM CHLORIDE MIXED WITH 25% (W/V) PEG 2000 MME) IN A HANGING DROP,1 mM,,WAS USED TO SOAK THE COMPOUND BY TRANSFERRING CRYSTALS IN THREE STEPS TO SOAKING DROPS. THESE WERE 2 UL DROPS WITH A SOAKING SOLUTION OF 20% ETHYLENE GLYCOL,,,PEG 2000 MME,25%,
9FYS,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.23,44.83,MES: NAOH,0.1 M,,PEG 20000,12 %,,,,6.5,,,,,,,,,
9H3A,VAPOR DIFFUSION,292.15,,2.71,54.69,"AMMONIUM CHLORIDE
20% W/VPEG 3350
1 MM OCTA-N-ACETYL-CHITOOCTAOSE",0.2M,,,,,,,,,,,,,,,,
9I1M,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.07,40.44,PEG 8000,10%,,,,,,,,,,,,,,,,
9IR2,"VAPOR DIFFUSION, HANGING DROP",289.0,,2.55,51.68,"AMMONIUM CITRATE DIBASIC
20% W/V POLYETHYELE GLYCOL 3350",0.2 M,,,,,,,,,,,,,,,,
9JWE,"VAPOR DIFFUSION, HANGING DROP",293.15,7.8,2.08,40.84,OF SODIUM CITRATE,1.3M,,TRIS-HCL,50mM,7.8,,,,,,,,,,,,
9JWU,"VAPOR DIFFUSION, HANGING DROP",293.15,7.8,2.07,40.65,OF SODIUM CITRATE,1.3M,,TRIS-HCL,50mM,7.8,,,,,,,,,,,,
9JWW,"VAPOR DIFFUSION, HANGING DROP",293.15,,2.13,42.2,OF SODIUM CITRATE,1.3M,,TRIS-HCL,50mM,7.8,,,,,,,,,,,,
9PFY,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.09,41.24,BERKELEY F12: 35% MPD,,,SODIUM FORMATE,0.1M,,CITRATE,0.1M,5.5,BIS-TRIS,100mM,,,,5.5,SODIUM FORMATE TWO TIMES AND THEN SOAKED WITH IN THE SAME SOLUTION CONTAINING 10MM ATP FOR 3 HOURS. SUBUNITS A AND C HAVE PARTIAL OCCUPANCY OF ATP AND HIP IN THE ACTIVE SITE. SUBUNIT B HAD 100% CONVERSION TO HIP. PLATE LIU-S-177 D2,100mM,
9PG0,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.11,41.69,BERKELEY F12: 35% MPD,,,SODIUM FORMATE,0.1M,,CITRATE,0.1M,5.5,PUCK: PSL-0201,,,CRYO: DIRECT FROM SOAKING SOLUTION,,,,,
9Q84,"VAPOR DIFFUSION, SITTING DROP",292.15,5.5,2.28,46.13,NACL,0.2 M,,BIS-TRIS,0.1 M,5.5,PEG-3350,25% (w/v),,,,,,,,,,
9QCU,"VAPOR DIFFUSION, HANGING DROP",292.0,8.5,2.25,45.3,PEG 4000,30%,,LI2SO4,0.2 M,,TRIS,0.1 M,8.5,GLYCINE,0.2 M,,,,,,,
9QR1,"VAPOR DIFFUSION, SITTING DROP",291.15,8.0,2.2,44.0,CRYSTALLISATION WAS CARRIED OUT ON A JUNIOR CLOVER PLATE USING A SOLUTION CONTAINING 20% W/V POLYETHYLENE GLYCOL 3,,,350,,,TRIS,50 mM,8.0,AND 200 MM POTASSIUM NITRATE. THE RESERVOIR CONTAINED 100 UL OF CRYSTALLISATION SOLUTION. 5 UL PROTEIN AT 2.19 MG/ML IN 25 MM TRIS/HCL,,8.0,NACL,100 mM,,V/V GLYCEROL AND 2 MM DITHIOTHREITOL WERE MIXED WITH 2 UL OF THE CRYSTALLISATION SOLUTION. CRYSTALS WERE SOAKED IN A CRYSTALLISATION SOLUTION SUPPLEMENTED WITH 20% ETHYLENE GLYCOL BEFORE FREEZING IN LIQUID NITROGEN.,10%,
9QR3,"VAPOR DIFFUSION, SITTING DROP",293.15,8.5,2.42,49.29,2 UL PROTEIN AT 24.6 G/L IN 25 MM TRIS/HCL,,7.6,V/V GLYCEROL,10 %,,AND 2 MM DITHIOTHREITOL WAS MIXED WITH 2 UL CRYSTALLISATION SOLUTION (30 % V/V 2-METHYL-2,,,4-PENTANEDIOL,,,TRIS,100 mM,8.5,NACL,500 mM,
9U5B,"VAPOR DIFFUSION, HANGING DROP",293.15,7.8,2.04,39.57,"OF SODIUM CITRATE
50MM TRIS-HCL",1.3M,7.8,,,,,,,,,,,,,,,
9DWP,"VAPOR DIFFUSION, SITTING DROP",292.0,8.5,1.93,36.3,PROTEIN: 8.5 MG/ML,,,SODIUM CHLORIDE,0.15M,,TRIS-HCL (,0.02M,8.0,"MESACONIC ACID;
SCREEN: PEGS II (D11)",2mM,,MAGNESIUM CHLORIDE,0.2M,,TRIS (,0.1M,8.5
9DY3,"VAPOR DIFFUSION, SITTING DROP",292.0,6.0,1.96,37.4,PROTEIN: 7.0 MG/ML,,,SODIUM CHLORIDE,0.5M,,TRIS-HCL (,0.02M,8.0,"L-MALATE;
SCREEN: PACT (B8)",2mM,,AMMONIUM CHLORIDE,0.2 M,,MES (,0.1 M,6.0
9F0T,"VAPOR DIFFUSION, SITTING DROP",294.15,,2.13,42.26,AMMONIUM SULPHATE,2.0 M,,ETHANOL,5%,,,,,,,,,,,,,
9FUH,"VAPOR DIFFUSION, HANGING DROP",277.0,7.7,2.68,54.4,BIS-TRIS PROPANE,100 mM,7.7,SODIUM CITRATE,200 mM,,AND 22% PEG 3350,,,,,,,,,,,
9FUI,"VAPOR DIFFUSION, HANGING DROP",277.0,7.7,2.74,55.15,BIS-TRIS PROPANE,100 mM,7.7,SODIUM CITRATE,200 mM,,AND 22% PEG3350,,,,,,,,,,,
9FUJ,"VAPOR DIFFUSION, HANGING DROP",277.0,7.7,3.22,61.82,BIS-TRIS PROPANE,100 mM,7.7,SODIUM CITRATE,200 mM,,AND 22% PEG 3350,,,,,,,,,,,
9FUK,"VAPOR DIFFUSION, HANGING DROP",277.0,7.7,2.8,56.02,BIS-TRIS PROPANE,100 mM,7.7,SODIUM CITRATE,200 mM,,AND 22% PEG 3350,,,,,,,,,,,
9FVG,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.67,53.97,14-3-3SIGMA DELTA C,10mg/mL,,1.5EQ PEPTIDE,,,HEPES,0.095 M,7.1,PEG400,28%,,CACL2,0.19 M,,"GLYCEROL 
COMPOUND SOAKED",5% (v/v),
9FVH,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.67,54.01,14-3-3SIGMA DELTA C,10mg/mL,,1.5EQ PEPTIDE,,,HEPES,0.095 M,7.1,PEG400,28%,,CACL2,0.19 M,,"GLYCEROL 
COMPOUND SOAKED",5% (v/v),
9FWS,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.21,44.25,MORPHEUS BUFFER 2 (PH: 7.5): 0.10M - MORPHEUS ETHYLENE GLYCOLS: 21.50%W/V MORPHEUS AMINO ACIDS: 0.11M,,,,,,,,,,,,,,,,,
9FWU,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.2,44.16,MORPHEUS BUFFER 2 (PH: 7.5): 0.10M - MORPHEUS ETHYLENE GLYCOLS: 32.00%W/V MORPHEUS AMINO ACIDS: 0.11M,,,,,,,,,,,,,,,,,
9GX9,"VAPOR DIFFUSION, SITTING DROP",292.15,,2.07,40.52,MGCL2,0.2 M,,BIS-TRIS,0.1 M,5.5,PEG 3350,25% (w/v),,,,,,,,,,
9IME,"VAPOR DIFFUSION, HANGING DROP",298.0,7.0,2.1,41.48,HEPES,100 mM,,AMMONIUM SULFATE,1.8 M,,,,,,,,,,,,,
9JAK,"VAPOR DIFFUSION, HANGING DROP",289.0,,2.07,40.59,0.1 MOL/L KBR,,,PEG2000MME,35%,,,,,,,,,,,,,
9MG0,"VAPOR DIFFUSION, SITTING DROP",292.0,,2.27,45.83,CALCIUM CHLORIDE,0.2 M,,PEG 3350,20% (w/v),,AND 0.1 M POTASSIUM SODIUM TARTRATE,,,,,,,,,,,
9MG1,"VAPOR DIFFUSION, SITTING DROP",292.0,5.5,2.31,46.84,LITHIUM SULFATE,0.2 M,,PEG 3350,25% (w/v),,AND 0.1 M BIS-TRIS,,,,,,,,,,,
9MG3,"VAPOR DIFFUSION, SITTING DROP",292.0,8.5,2.29,46.34,LITHIUM SULFATE,0.18 M,,PEG 4000,29.5% (w/v),,AND 0.1 M TRIS,,,,,,,,,,,
9MG5,"VAPOR DIFFUSION, SITTING DROP",292.0,,2.31,46.77,AMMONIUM SULPHATE,0.2 M,,AND 20% (W/V) PEG 3350,,,,,,,,,,,,,,
9NIK,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,1.98,37.95,PEG 8000 AND 0.1 M OF HEPES,22%,7.5,,,,,,,,,,,,,,,
9NIL,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,1.92,35.83,PEG 8000 AND 0.1M HEPES,22%,7.5,,,,,,,,,,,,,,,
9NIM,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,1.99,38.07,PEG 8000 AND 0.1M HEPES,22%,7.5,,,,,,,,,,,,,,,
9R0X,"VAPOR DIFFUSION, SITTING DROP",292.0,,1.85,33.55,BIS-TRIS,0.1M,5.8,PEG 3350,32%,,NH4SO4,0.15M,,,,,,,,,,
9R0Y,"VAPOR DIFFUSION, SITTING DROP",292.0,,1.85,33.6,BIS-TRIS,0.1M,5.8,PEG 3350,32%,,(NH4)2SO4,0.15M,,,,,,,,,,
9RCZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,1.93,36.18,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
9RI0,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.66,53.81,SODIUM NITRATE,30mM,,DISODIUM HYDROGEN PHOSPHATE,30mM,,AMMONIUM SULFATE,30mM,,MES-IMIDAZOLE,100mM,6.5,PEG 550 MME,20%(w/v),,PEG 20K (MORPHEUS CONDITION C1),10%(w/v),
9RI1,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.64,53.36,SODIUM NITRATE,30mM,,DISODIUM HYDROGEN PHOSPHATE,30mM,,AMMONIUM SULFATE,30mM,,MES-IMIDAZOLE,100mM,6.5,PEG 550 MME,20%(w/v),,PEG 20K (MORPHEUS CONDITION C1),10%(w/v),
9RJ5,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.78,55.72,SODIUM NITRATE,30mM,,DISODIUM HYDROGEN PHOSPHATE,30mM,,AMMONIUM SULFATE,30mM,,MES-IMIDAZOLE,100mM,6.5,PEG 550 MME,20%(w/v),,PEG 20K (MORPHEUS CONDITION C1),10%(w/v),
9RJ8,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.65,53.61,SODIUM NITRATE,30mM,,DISODIUM HYDROGEN PHOSPHATE,30mM,,AMMONIUM SULFATE,30mM,,MES-IMIDAZOLE,100mM,6.5,PEG 550 MME,20%(w/v),,PEG 20K (MORPHEUS CONDITION C1),10%(w/v),
9U9C,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.04,39.7,SUCCINATE,0.1 M,5.5,PEG3350,30%,,,,,,,,,,,,,
8RID,"VAPOR DIFFUSION, HANGING DROP",294.0,,2.37,48.12,AMMONIUM SULFATE,2 M,,,,,,,,,,,,,,,,
8VTD,"VAPOR DIFFUSION, SITTING DROP",300.0,,2.54,51.65,W/V PEG 20K,16%,,,,,,,,,,,,,,,,
9AUA,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.13,42.0,MAGNESIUM ACETATE,0.16 M,,TRIS,0.08 M,,14-22% PEG 8000,,,AND 15-20% GLYCEROL,,,4-10 MG/ML SACBESB,,,,,
9AUB,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.12,42.0,MAGNESIUM ACETATE,0.16 M,,TRIS,0.08 M,,14-22% PEG 8000,,,AND 15-20% GLYCEROL,,,4-10 MG/ML SACBESB,,,,,
9CV1,"VAPOR DIFFUSION, SITTING DROP",293.0,5.5,2.01,38.89,MAGNESIUM CHLORIDE,0.2 M,,BIS-TRIS:HCL,0.1 M,,PEG 3350,25% (w/v),,,,,,,,,,
9CV4,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,1.99,38.22,MAGNESIUM CHLORIDE,0.2 M,,HEPES,0.1 M,,PEG 3350,25% (w/v),,,,,,,,,,
9CV5,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,1.99,38.31,MAGNESIUM CHLORIDE,0.2 M,,TRIS:HCL,0.1 M,,PEG 3350,25% (w/v),,,,,,,,,,
9D7J,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,1.95,36.86,PEG 6000,6%,,HEPES PH=7.5,0.1M,,2,4%,,4-METHYLPENTANEDIOL (MPD),,,,,,,,
9FQF,"VAPOR DIFFUSION, SITTING DROP",294.0,,1.9,35.4,AMMONIUM SULFATE,1.6M,,LITHIUM SULFATE,1M,,,,,,,,,,,,,
9FQG,"VAPOR DIFFUSION, SITTING DROP",294.0,,1.94,36.55,AMMONIUM SULFATE,1.6M,,LITHIUM SULFATE,1M,,,,,,,,,,,,,
9FS0,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.08,40.78,HEPES,0.1 M,6.5,AMMONIUM SULFATE,2.4 M,,,,7.0,,,,,,,,,
9GLF,"VAPOR DIFFUSION, SITTING DROP",293.0,6.6,2.09,41.1,NAAC,0.1 M,,HEPES,0.1M,,PEG 3350,25%,,,,,,,,,,
9GU7,"VAPOR DIFFUSION, HANGING DROP",295.0,8.0,2.13,42.13,SODIUM CITRATE,1.5 M,,TRIS,0.1 M,8.0,,,,,,,,,,,,
9H0N,"VAPOR DIFFUSION, HANGING DROP",291.0,,2.14,42.51,NACL,0.2M,,TRIS,0.1 M,7.0,PEG3000 + TCEP,30%,,,,,,,,,,
9IL3,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.5,50.84,MES,0.1M,7.5,AMMONIUM SULPHATE,2.0M,,1,10%,,4-DIOXANE,,,GLUCOSE,20mM,,,,
9LIA,"VAPOR DIFFUSION, HANGING DROP",291.15,,2.16,43.03,MGCL2,0.2M,,SODIUM CITRATE (,0.1M,5.0,PEG 20000,10%,,,,,,,,,,
9OU1,VAPOR DIFFUSION,291.0,,2.31,46.72,PEG 1500 AND 0.1 M SPG BUFFER,15% (w/v),4.5,,,,,,,,,,,,,,,
9QK5,MICROBATCH,295.0,7.0,2.34,47.4,AMMONIUM SULFATE,3.5 M,7.0,,,,,,,,,,,,,,,
9RLM,"VAPOR DIFFUSION, SITTING DROP",298.0,7.2,2.64,53.33,POTASSIUM PHOSPHATE,50 mM,,,,,,,,,,,,,,,,
9BQ8,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.46,50.06,PEG3350,20%,,POTASSIUM CITRATE,0.3M,,HEPES,0.1M,7.0,,,,,,,,,
9BQC,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.5,50.76,PEG3350,17%,,POTASSIUM CITRATE,0.1M,,HEPES,0.1M,7.0,,,,,,,,,
9EKQ,"VAPOR DIFFUSION, SITTING DROP",282.0,,2.04,39.56,AMMONIUM SULFATE,0.2M,,SODIUM ACETATE TRIHYDRATE,0.1M,4.2,PEG 2000 MONOMETHYL ETHER,22%,,,,,,,,,,
9FNF,"VAPOR DIFFUSION, SITTING DROP",298.0,,2.36,47.79,BIS-TRIS,0.1 M,5.5,,,,,,,,,,,,,,,
9FNG,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,2.29,46.4,CITRATE,0.1 M,5.0,,,,,,,,,,,,,,,
9FOD,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5,2.82,56.38,NH4SO4,0.2M,,BIS-TRIS,0.1M,6.5,"W/V PEG3350

300NL DROP",25%,,MIXED EITHER 1:1 OR 2:1,,,,,,,,
9FOM,"VAPOR DIFFUSION, HANGING DROP",277.0,7.7,2.81,56.23,BIS-TRIS PROPANE,100 mM,7.7,SODIUM CITRATE,200 mM,,AND 22% PEG3350,,,,,,,,,,,
9FOV,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.09,41.1,"AMMONIUMCITRATE
PROTEIN CONCENTRATION: 6.8 MG/ML
25 MM NA-PHOSPHATE BUFFER",1.8 M,,,,7.5,"NACL
1 MICROLITER OF PROTEIN PLUS 1 MICROLITER OF RESERVOIR",150 mM,,,,,,,,,,
9FP4,"VAPOR DIFFUSION, SITTING DROP",277.15,6.5,2.9,57.53,ALCOHOLS,0.12M,,BUFFER SYSTEM 1 (MES,0.1M,,IMIDAZOLE,,6.5,PRECIPITANT MIX 2  MORPHEUS CONDITION D2 WITH 10MM TEW,,,,,,,,
9FPR,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.03,39.1,SODIUM BICINE,0.1M,,,,9.0,AMMONIUM SULFATE AND 2M SODIUM MALONATE,0.2 M,7.0,,,,,,,,,
9FPS,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.03,38.8,SODIUM BICINE (,0.1M,9.0,,,,,,,,,,,,,,,
9FPT,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.0,38.0,SODIUM BICINE (,0.1M,9.0,,,,,,,,,,,,,,,
9FPU,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.0,38.2,SODIUM BICINE (,0.1M,9.0,,,,,,,,,,,,,,,
9FQ4,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,2.7,54.39,NH4SO4,0.2M,,TRIS,0.1M,8.5,W/V PEG3350,25%,,,,,,,,,,
9FQB,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.25,45.42,IMIDAZOLE,0.1 M,,SODIUM ACETATE,1.0 M,,,,6.5,,,,,,,,,
9G88,"VAPOR DIFFUSION, SITTING DROP",293.15,,2.28,45.96,20%W/VPOLYETHYLENEGLYCOL 3,,,350 200MM LITHIUMACETATE 30% GOL,,,,,,,,,,,,,,
9ONQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.96,58.41,HEPES,0.1 M,7.5,LI2SO4,0.1 M,,W/V PEG 20K,23%,,,,,,,,,,
9ONR,"VAPOR DIFFUSION, SITTING DROP",293.0,5.0,2.28,46.0,TRISODIUM CITRATE,0.1 M,5.0,KSCN,0.1 M,,W/V PEG 4K,22%,,,,,,,,,,
8ZXG,"VAPOR DIFFUSION, SITTING DROP",293.15,,2.86,56.94,MES MONOHYDRATE,0.1 M,6.5,,,,,,,,,,,,,,,
8ZXV,"VAPOR DIFFUSION, SITTING DROP",286.0,,2.19,43.82,"PEG 6000
30% BIS-TRIS PROPONE",,,,,,,,,,,,,,,,,
8ZXY,"VAPOR DIFFUSION, SITTING DROP",289.0,,2.2,43.99,"PEG 6000
30% BIS-TRIS PROPONE",,,,,,,,,,,,,,,,,
9C9H,"VAPOR DIFFUSION, HANGING DROP",294.0,4.7,2.07,40.61,HEN EGG WHITE LYSOZYME (100MG/ML),,,SODIUM CHLORIDE,0.8 M,,AND 0.1 M SODIUM ACETATE,,4.7,1 MG/ML) SOAK OCCURRED IN 0.8 M SODIUM NITRATE AND 0.1 M SODIUM ACETATE,,4.7,,,,,,
9FKV,"VAPOR DIFFUSION, SITTING DROP",293.0,,3.18,61.36,TACSIMATE,52%,,,,7.7,,,,,,,,,,,,
9FKW,"VAPOR DIFFUSION, SITTING DROP",293.0,,3.16,61.1,NA3CITRATE,1.2 M,,TRIS 7.5,0.1M,,,,,,,,,,,,,
9FL5,"VAPOR DIFFUSION, SITTING DROP",293.0,,3.17,61.26,NA3CITRATE,1.2 M,,TRIS 7.5,0.1M,,,,,,,,,,,,,
9FL6,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.09,41.01,PEG8000,30%,,LITHIUM SULFATE AND 0.1 M ACETATE,0.2 M,4.5,,,,,,,,,,,,
9H0X,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.26,45.62,JSCG+ CONDITION F16: 0.1 M HEPES,,7.0,JEFF-M-600,30%,,,,,,,,,,,,,
9HFV,"VAPOR DIFFUSION, SITTING DROP",291.0,,1.9,35.26,W/V PEG 20,10%,,000,,,V/V PEG MME 550,20%,,MAGNESIUM CHLORIDE,0.03 M,,CALCIUM CHLORIDE,0.03 M,,MOPS/HEPES-NA,0.1 M,7.5
9I0U,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.55,51.79,AMMONIUM SULFATE; 0.1M SODIUM ACETATE,2.0M,4.6,,,,,,,,,,,,,,,
9M7L,"VAPOR DIFFUSION, SITTING DROP",295.0,,2.1,41.36,MAGNESIUM CHLORIDE,0.2 M,,TRIS-HCL (,0.1 M,8.5,PEG 4000,30% (w/v),,,,,,,,,,
9M7M,"VAPOR DIFFUSION, SITTING DROP",295.0,,2.11,41.77,MAGNESIUM CHLORIDE,0.2 M,,TRIS-HCL (,0.1 M,8.5,PEG 4000,30% (w/v),,,,,,,,,,
9ORY,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.94,36.57,NACL,800 mM,,SODIUM ACETATE,80 mM,4.8,,,,,,,,,,,,
9R5Y,"VAPOR DIFFUSION, SITTING DROP",291.15,7.4,2.57,52.06,W/V PEG 20 000,10%,,V/V PEG MME 550,20%,,SODIUM FORMATE,0.02 M,,AMMONIUM ACETATE,0.02 M,,TRISODIUM CITRATE,0.02 M,,"SODIUM POTASSIUM
L-TARTRATE",0.02 M,
9R6Y,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.53,51.47,NA-ACETATE,0.1 M,,,,5.5,,,,,,,,,,,,
9R73,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.19,43.86,TRIS-ACOH,0.1 M,,,,7.6,,,,,,,,,,,,
7HCB,"VAPOR DIFFUSION, HANGING DROP",292.0,9.5,2.14,42.59,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
7HCC,"VAPOR DIFFUSION, HANGING DROP",292.0,9.5,2.14,42.65,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
7HCD,"VAPOR DIFFUSION, HANGING DROP",292.0,9.5,2.15,42.83,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
7HCE,"VAPOR DIFFUSION, HANGING DROP",292.0,9.5,2.15,42.93,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
7HCF,"VAPOR DIFFUSION, HANGING DROP",292.0,9.5,2.15,42.73,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
